name,url,price,category,store,date
"Vaseline Pure Aloe Vera Soothing 48Hr Moisture Lotion, Aloe Soothe, for a healthy glow 400ML",https://www.carrefour.ke/mafken/en/body-lotion-creams/vaseline-aloe-soothe-new-impv-400ml/p/204411,570,body-lotion-creams,Carrefour,2025-08-06
Garnier Even And Matte Normal To Oily Skin Day Cream 40ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/garnier-e-m-normal-oily-cream-40ml/p/70151,1090,body-lotion-creams,Carrefour,2025-08-06
Nice&Lovely Lotion C/B&Rose200Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nice-lovely-lotion-c-b-rose200ml/p/134867,285,body-lotion-creams,Carrefour,2025-08-06
Nice&Lovely Glycerine Lotion 600Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nice-lovely-glycerine-lotion-600ml/p/72872,445,body-lotion-creams,Carrefour,2025-08-06
Hobby Coconut Body Lotion 400ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/hobby-body-lotion-coconut-400ml/p/197106,435,body-lotion-creams,Carrefour,2025-08-06
Nivea Creme Tin 60Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-creme-tin-60ml/p/17051,330,body-lotion-creams,Carrefour,2025-08-06
Honey & Butter Shea Butter Body Lotion 280ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/honey-shea-butter-lotion-280ml/p/190875,159,body-lotion-creams,Carrefour,2025-08-06
Ideal Body Lotion Glycerine 200Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/ideal-body-lotion-glycerine-200ml/p/16111,219,body-lotion-creams,Carrefour,2025-08-06
J&J Baby Moisturising Lotion 100Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/j-j-baby-moisturising-lotion-100ml/p/84440,690,body-lotion-creams,Carrefour,2025-08-06
Malibu Kids Coloured SPF Suncare Body Lotion For Kids SPF 50 150ml,https://www.carrefour.ke/mafken/en/cream-lotion/malibu-kids-coloured-lotion-150ml/p/189526,2100,cream-lotion,Carrefour,2025-08-06
Nivea Cool Kick Body Lotion 100Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/nivea-cool-kick-body-lotion-100ml/p/17078,195,body-lotion-creams,Carrefour,2025-08-06
Zoe Lotion Strawberry Kisses400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/zoe-lotion-strawberry-kisses400ml/p/141522,269,body-lotion-creams,Carrefour,2025-08-06
Vaseline Aloe Vera Petroleum Jelly 45Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/vaseline-p-jelly-aloe-ic-45ml/p/202126,74,specialized-body-care,Carrefour,2025-08-06
Zoe Yours Truly Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/zoe-yours-truly-lotion-400ml/p/209791,270,body-lotion-creams,Carrefour,2025-08-06
Imperial L.Lotion Uplifting 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/imperial-l-lotion-uplifting-400ml/p/122482,450,body-lotion-creams,Carrefour,2025-08-06
HOBBY BODY LOTION AVACADO 400ML,https://www.carrefour.ke/mafken/en/body-lotion-creams/hobby-body-lotion-avacado-400ml/p/197107,348,body-lotion-creams,Carrefour,2025-08-06
Amara Coconut Lotion200Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/amara-coconut-lotion200ml/p/129727,140,body-lotion-creams,Carrefour,2025-08-06
Kezod Milano Arabesque Oud Body Lotion 400ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/kezod-milano-man-lotion-a-oud-400ml/p/127945,499,body-lotion-creams,Carrefour,2025-08-06
Amara Jojoba Lotion 600Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/amara-jojoba-lotion-600ml/p/198546,350,body-lotion-creams,Carrefour,2025-08-06
Versman Bazu Lotion 400ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/versman-bazu-lotion-400ml/p/200146,520,body-lotion-creams,Carrefour,2025-08-06
Amara Baobab Delight Lotion 400Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/amara-baobab-delight-lotion-400ml/p/198543,245,body-lotion-creams,Carrefour,2025-08-06
Vaseline Extra Strength Men Body Lotion 200Ml + 45ML,https://www.carrefour.ke/mafken/en/body-lotion-creams/vaseline-lotion-e-fresh-200ml-45ml/p/165672,330,body-lotion-creams,Carrefour,2025-08-06
FAMRICO LIQUID PARAFFIN OIL 100ML,https://www.carrefour.ke/mafken/en/specialized-body-care/famrico-liquid-paraffin-oil-100ml/p/222080,119,specialized-body-care,Carrefour,2025-08-06
Ballet Aloe Petroleum Jelly 100G,https://www.carrefour.ke/mafken/en/specialized-body-care/ballet-aloe-petroleum-jelly-100g/p/3027,122,specialized-body-care,Carrefour,2025-08-06
Siri Bannisters Aloe Vera Glycerine 50Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/siri-bannisters-aloe-vera-gly-50ml/p/202964,68,specialized-body-care,Carrefour,2025-08-06
SIRI LEMON CREAM 200G,https://www.carrefour.ke/mafken/en/body-lotion-creams/siri-lemon-cream-200g/p/202961,79,body-lotion-creams,Carrefour,2025-08-06
CHANIRA MEN BODY & FACE LOTION750ML,https://www.carrefour.ke/mafken/en/body-lotion-creams/chanira-men-body-face-lotion750ml/p/214800,348,body-lotion-creams,Carrefour,2025-08-06
Zoe Men Lotion Extreme Sports 200Ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/zoe-men-lotion-extreme-sports-200ml/p/120116,160,body-lotion-creams,Carrefour,2025-08-06
Amara Unscented Petroleum Jelly 50G,https://www.carrefour.ke/mafken/en/specialized-body-care/amara-pure-jelly-50g/p/25098,76,specialized-body-care,Carrefour,2025-08-06
Lady Diana Vitamin E Sunblock Cream 170ml,https://www.carrefour.ke/mafken/en/cream-lotion/ld-uv-40-sunblock-cream-170ml/p/53971,662,cream-lotion,Carrefour,2025-08-06
Alana Vitamin C Lotion Cocoa Butter 200ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/alana-vit-c-lotion-cocoa-b200ml/p/214851,170,body-lotion-creams,Carrefour,2025-08-06
Zoe Pure Petroleum Jelly 250g,https://www.carrefour.ke/mafken/en/specialized-body-care/zoe-petroleum-jelly-pure-250g/p/918,285,specialized-body-care,Carrefour,2025-08-06
Venus Nourishing Moroccan Argan Oil Body Lotion 200ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/venus-nourishing-lotion-200ml/p/21327,230,body-lotion-creams,Carrefour,2025-08-06
Vaseline Petroleum Jelly Original 25G,https://www.carrefour.ke/mafken/en/specialized-body-care/vaseline-p-jelly-original-ant25g/p/14297,44,specialized-body-care,Carrefour,2025-08-06
Nivea Moist.Sun Lotion Spf50 200Ml,https://www.carrefour.ke/mafken/en/cream-lotion/nivea-moist-sun-lotion-spf50-200ml/p/17090,2770,cream-lotion,Carrefour,2025-08-06
Alison'S Rose Water&Glycerine 200Ml,https://www.carrefour.ke/mafken/en/specialized-body-care/alison-s-rose-water-glycerine-200ml/p/84141,118,specialized-body-care,Carrefour,2025-08-06
Valon Petroleum Jelly Cocoa Jar 95G,https://www.carrefour.ke/mafken/en/specialized-body-care/valon-petroleum-jelly-cocoa-jar-95g/p/68556,135,specialized-body-care,Carrefour,2025-08-06
Zoe Strawberry Kisses Body Lotion 200ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/zoe-lotion-strawberry-kisses200ml/p/141524,160,body-lotion-creams,Carrefour,2025-08-06
Valon Petroleum Jelly Aloe Jar 95G,https://www.carrefour.ke/mafken/en/specialized-body-care/valon-petroleum-jelly-aloe-jar-95g/p/68554,140,specialized-body-care,Carrefour,2025-08-06
AMARA MEN COOLING BODY LOTION 200ML,https://www.carrefour.ke/mafken/en/body-lotion-creams/amara-men-cooling-body-lotion-200ml/p/84411,146,body-lotion-creams,Carrefour,2025-08-06
Alana Vitamin C Lotion-Pure 400ml,https://www.carrefour.ke/mafken/en/body-lotion-creams/alana-vitamin-c-lotion-pure-400ml/p/214846,290,body-lotion-creams,Carrefour,2025-08-06
Gold Touch Beauty Cream For Oily Skin 25g,https://www.carrefour.ke/mafken/en/body-lotion-creams/gold-touch-body-cream-oily-25g/p/9593,150,body-lotion-creams,Carrefour,2025-08-06
Uncle Bill's Cotton Pads 80 Pieces,https://www.carrefour.ke/mafken/en/cotton-pads/uncle-bills-cot-cosmetic-pads-80pk/p/204292,300,cotton-pads,Carrefour,2025-08-06
Dove Cotton Wool  400 gr,https://www.carrefour.ke/mafken/en/cotton-pads/dove-cotton-wool-400g/p/990,420,cotton-pads,Carrefour,2025-08-06
Hanan Cotton Buds 200Pcs,https://www.carrefour.ke/mafken/en/cotton-buds/hanan-cotton-buds-200pcs/p/22180,195,cotton-buds,Carrefour,2025-08-06
TENA COTTON WOOL BALLS WHITE 100G,https://www.carrefour.ke/mafken/en/cotton-balls/tena-cotton-wool-balls-white-100g/p/992,255,cotton-balls,Carrefour,2025-08-06
Tendercare Pure And Gentle Cotton Earbuds 200 Piece,https://www.carrefour.ke/mafken/en/cotton-buds/tendercare-earbuds-white-rect-200s/p/110397,195,cotton-buds,Carrefour,2025-08-06
Flora Earbuds White Recta Tip 200 Piece,https://www.carrefour.ke/mafken/en/cotton-buds/flora-earbuds-white-recta-tin-200s/p/110389,125,cotton-buds,Carrefour,2025-08-06
Flora Earbuds White Normal Tip 50 Piece,https://www.carrefour.ke/mafken/en/cotton-buds/flora-earbuds-white-normal-tip-50s/p/110386,45,cotton-buds,Carrefour,2025-08-06
TENDERCARE EARBUDS PACK X100,https://www.carrefour.ke/mafken/en/cotton-buds/tendercare-earbuds-pack-x100/p/993,95,cotton-buds,Carrefour,2025-08-06
TENA EARBUDS WHITE RECTANGU TIN200S,https://www.carrefour.ke/mafken/en/cotton-buds/tena-earbuds-white-rectangu-tin200s/p/110393,200,cotton-buds,Carrefour,2025-08-06
Flora Longer Lasting Cotton Earbuds 100 Pieces,https://www.carrefour.ke/mafken/en/cotton-buds/flora-earbuds-white-normal-tip100s/p/110387,80,cotton-buds,Carrefour,2025-08-06
Septona Cotton Buds Rectangle Tin 200 Sheets,https://www.carrefour.ke/mafken/en/cotton-buds/septona-cotton-buds-recta-tin200-s/p/72015,200,cotton-buds,Carrefour,2025-08-06
Endosan Maternity Pads Gold 340Mm Extra Large 10S,https://www.carrefour.ke/mafken/en/cotton-pads/endosan-gold-extra-large-340-mm-10/p/174051,160,cotton-pads,Carrefour,2025-08-06
Tippys Maxi Aloe Vera Pad 50 Pieces,https://www.carrefour.ke/mafken/en/cotton-pads/tippys-maxi-aloe-vera-pad-x50/p/13500,337,cotton-pads,Carrefour,2025-08-06
Flora Earbuds White Round Tip 100 Piece,https://www.carrefour.ke/mafken/en/cotton-buds/flora-earbuds-white-round-tin-100s/p/110390,100,cotton-buds,Carrefour,2025-08-06
Tippys Round Make Up Cotton Pads 120 pcs,https://www.carrefour.ke/mafken/en/cotton-pads/tippys-round-make-up-cot-pads120-s/p/67643,410,cotton-pads,Carrefour,2025-08-06
Endosan Maternity Pads Gold 280Mm Large 10S,https://www.carrefour.ke/mafken/en/cotton-pads/endosan-gold-large-280mm-10/p/174050,140,cotton-pads,Carrefour,2025-08-06
Flora Earbuds White Round Tip 200 Piece,https://www.carrefour.ke/mafken/en/cotton-buds/flora-earbuds-white-round-tin-200s/p/110391,125,cotton-buds,Carrefour,2025-08-06
Aryuv Premium Cotton Pads 70'S,https://www.carrefour.ke/mafken/en/cotton-pads/aryuv-premium-cotton-pads-70-s/p/125714,195,cotton-pads,Carrefour,2025-08-06
Dove Cotton Wool  200 gr,https://www.carrefour.ke/mafken/en/cotton-pads/dove-cotton-wool-200g/p/989,230,cotton-pads,Carrefour,2025-08-06
TIPPYS MAXI SQUARE PAD X50,https://www.carrefour.ke/mafken/en/cotton-pads/tippys-maxi-square-pad-x50/p/13501,337,cotton-pads,Carrefour,2025-08-06
TIPPYS ROUND MAKE UP COT. PADS 80'S,https://www.carrefour.ke/mafken/en/cotton-pads/tippys-round-make-up-cot-pads-80-s/p/67642,310,cotton-pads,Carrefour,2025-08-06
Garnier Skin Active Charcoal Serum 30ml,https://www.carrefour.ke/mafken/en/face-serums-treatments/garnier-active-charcoal-serum-30ml/p/194073,1850,face-serums-treatments,Carrefour,2025-08-06
CERAVE HYD/FACIAL CLEANSER 473ML,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/cerave-hyd-facial-cleanser-473ml/p/189582,6235,face-cleansing-scrub-toners,Carrefour,2025-08-06
SIMPLE MOISTURISING FACE WASH 150ML,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/simple-moisturising-face-wash-150ml/p/19039,1299,face-cleansing-scrub-toners,Carrefour,2025-08-06
Garnier SkinActive Micellar Cleansing Water Makeup Remover 400ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-micellar-cleansing-wat400ml/p/72878,745,face-cleansing-scrub-toners,Carrefour,2025-08-06
Simple Refreshing Facial Wash Gel 150ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/simple-refreshin-face-wash-gel150ml/p/19038,1399,face-cleansing-scrub-toners,Carrefour,2025-08-06
L'Oreal Paris Face Cleanser 100Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/lor-al-paris-face-cleanser-100ml/p/214873,850,face-cleansing-scrub-toners,Carrefour,2025-08-06
Simple Replenishing Moisturise125Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/simple-replenishing-moisturise125ml/p/19041,1199,face-cleansing-scrub-toners,Carrefour,2025-08-06
L'Oreal Paris Glycolic Bright Instant Glowing Day Cream SPF 25 50ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/lor-al-paris-cream-day-spf-25-50ml/p/214871,1800,face-cleansing-scrub-toners,Carrefour,2025-08-06
Garnier Skinactive Pure Charcoal Hydrating Face Mask 50Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-ccoal-algae-tissue-mask50ml/p/118310,350,face-cleansing-scrub-toners,Carrefour,2025-08-06
Aryuv Anti Bacterial Wipes 80'S,https://www.carrefour.ke/mafken/en/skin-care-wipes/aryuv-anti-bacterial-wipes-80-s/p/125715,249,skin-care-wipes,Carrefour,2025-08-06
GARNIER E&MATTE MICELLAR WATER400ML,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-e-matte-micellar-water400ml/p/154301,775,face-cleansing-scrub-toners,Carrefour,2025-08-06
Cussons Baby Mild And Gentle Wipes 80 Count,https://www.carrefour.ke/mafken/en/skin-care-wipes/cussons-baby-wipes-m-g-80-s/p/168875,189,skin-care-wipes,Carrefour,2025-08-06
Garnier SkinActive Pure Active 3 In 1 Clay Cleanser 150ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-pure-3-in-1-cleanser-150m/p/9453,1345,face-cleansing-scrub-toners,Carrefour,2025-08-06
Garnier Pure Active 3 In 1 Cleanser 50Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-p-active-cleanser-3in1-50ml/p/118308,720,face-cleansing-scrub-toners,Carrefour,2025-08-06
Loral Paris Cream Night 50Ml,https://www.carrefour.ke/mafken/en/night-creams/lor-al-paris-cream-night-50ml/p/214872,1800,night-creams,Carrefour,2025-08-06
Garnier Micellar Cleansing Water In Oil 400ml,https://www.carrefour.ke/mafken/en/face-day-moisturizers-creams/garniermicellar-cleansin-oil-400ml/p/88958,990,face-day-moisturizers-creams,Carrefour,2025-08-06
Mentholatum Acnes Moisturizing Beauty Cream 75g,https://www.carrefour.ke/mafken/en/face-care-whitening/mentholatum-acnes-moisturizing-c75g/p/145253,921,face-care-whitening,Carrefour,2025-08-06
Garnier Even And Bright 10% Pure Vitamin C Night Booster Serum 30ml,https://www.carrefour.ke/mafken/en/face-serums-treatments/garnier-night-booster-serum-30ml/p/214858,2495,face-serums-treatments,Carrefour,2025-08-06
Nivea Perfect  Radiant Day Cr50Ml,https://www.carrefour.ke/mafken/en/face-day-moisturizers-creams/nivea-perfect-radiant-day-cr50ml/p/51062,900,face-day-moisturizers-creams,Carrefour,2025-08-06
Garnier Pure Active Pore Purifying Toner 200ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-pure-purifying-astrin200m/p/9452,980,face-cleansing-scrub-toners,Carrefour,2025-08-06
L'Oreal Paris Revitalift Replumping Gel Face Wash 150ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/l-oreal-paris-revitalift-clean150ml/p/174925,1900,face-cleansing-scrub-toners,Carrefour,2025-08-06
Garnier Skinactive Pomegranate Hydrating Face Tissue Mask 30G,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-hydrabomb-replenish-mask30g/p/109452,350,face-cleansing-scrub-toners,Carrefour,2025-08-06
Perfect  Radiant Luminous630 Anti Dark Marks Day Cream Spf50,https://www.carrefour.ke/mafken/en/face-day-moisturizers-creams/nivea-perfect-radiant-day-cream40ml/p/148633,2104,face-day-moisturizers-creams,Carrefour,2025-08-06
Nivea Q10Plus Awrink Nightcare50Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/nivea-q10plus-a-wrink-nightcare50ml/p/17150,1980,face-cleansing-scrub-toners,Carrefour,2025-08-06
Aryuv Facial Wipes Tea Tree Oil25S,https://www.carrefour.ke/mafken/en/skin-care-wipes/aryuv-facial-wipes-tea-tree-oil25s/p/135594,260,skin-care-wipes,Carrefour,2025-08-06
Garnier Vitamin C Micellar Cleansing Water And Makeup Remover 100ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-even-matte-micellar-100ml/p/168824,515,face-cleansing-scrub-toners,Carrefour,2025-08-06
Cosmo Peel Off Facemask Papaya150Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/cosmo-peel-off-facemask-papaya150ml/p/104161,800,face-cleansing-scrub-toners,Carrefour,2025-08-06
L'Oreal Paris Men Energ Wash 100Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/l-oreal-paris-men-energ-wash-100ml/p/174923,1500,face-cleansing-scrub-toners,Carrefour,2025-08-06
Papilion W/Wipes Reg 15'S Pocket50G,https://www.carrefour.ke/mafken/en/skin-care-wipes/papilion-w-wipes-reg-15-s-pocket50g/p/171133,50,skin-care-wipes,Carrefour,2025-08-06
Cosmo Peel Off Facemask C/Coal150Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/cosmo-peel-off-facemask-c-coal150ml/p/104160,800,face-cleansing-scrub-toners,Carrefour,2025-08-06
Nivea Cellular Luminous 630 Anti Dark Spot Post Acne Marks Serum 30Ml,https://www.carrefour.ke/mafken/en/face-serums-treatments/nivea-luminous-post-acne-serum-30ml/p/214829,2805,face-serums-treatments,Carrefour,2025-08-06
Mentholatum Acnes Sealing Gel 9g,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/mentholatum-acnes-sealing-gel-9g/p/16565,575,face-cleansing-scrub-toners,Carrefour,2025-08-06
GARNIER PURE ANTI BLACKHEAD MASK,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/garnier-pure-anti-blackhead-mask/p/160074,1090,face-cleansing-scrub-toners,Carrefour,2025-08-06
Garnier SkinActive 3 In 1 Charcoal Anti-Blackhead Face Mask 150ml,https://www.carrefour.ke/mafken/en/face-day-moisturizers-creams/garnier-pure-active-char-3in1-150ml/p/88955,1101,face-day-moisturizers-creams,Carrefour,2025-08-06
Nivea Skin Refining Scrub Face 75Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/nivea-skin-refining-scrub-face-75ml/p/17140,950,face-cleansing-scrub-toners,Carrefour,2025-08-06
Nivea Q10Plus Awrinkle Daycare50Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/nivea-q10plus-a-wrinkle-daycare50ml/p/17149,1980,face-cleansing-scrub-toners,Carrefour,2025-08-06
Emami Mentho Plus Balm 9ml,https://www.carrefour.ke/mafken/en/face-care-whitening/emami-menthoplus-balm-9ml/p/177835,60,face-care-whitening,Carrefour,2025-08-06
Face Facts Collagen And Q10 Face Serum 30ml,https://www.carrefour.ke/mafken/en/face-serums-treatments/face-facts-collagen-face-serum30ml/p/178252,749,face-serums-treatments,Carrefour,2025-08-06
BALLET MOSQUITO REPELLENT JELLY 50G,https://www.carrefour.ke/mafken/en/face-care-whitening/ballet-mosquito-repellent-jelly-50g/p/3038,93,face-care-whitening,Carrefour,2025-08-06
Nivea Luminous630 Perfect And Radiant Anti Dark Marks Serum 30Ml,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/nivea-lumi-630-facial-combo-pack/p/175162,4510,face-cleansing-scrub-toners,Carrefour,2025-08-06
Face Facts Collagen Night Cream Q10 50ml,https://www.carrefour.ke/mafken/en/face-day-moisturizers-creams/face-facts-collagen-cream-q1050ml/p/178257,749,face-day-moisturizers-creams,Carrefour,2025-08-06
Plum Green Tea Gentle Revival Face Scrub 75G,https://www.carrefour.ke/mafken/en/face-cleansing-scrub-toners/plum-revival-face-scrub-75g/p/216424,1550,face-cleansing-scrub-toners,Carrefour,2025-08-06
PAM FOOT PEDICURE FILE P145,https://www.carrefour.ke/mafken/en/feet-protection/pam-foot-pedicure-file-p145/p/71961,349,feet-protection,Carrefour,2025-08-06
Fabulous Foot File Stainless,https://www.carrefour.ke/mafken/en/feet-protection/fabulous-foot-file-stainless/p/46144,315,feet-protection,Carrefour,2025-08-06
Fabulous Foot File 2 Sided,https://www.carrefour.ke/mafken/en/feet-protection/fabulous-foot-file-2-sided/p/46142,290,feet-protection,Carrefour,2025-08-06
Titania 3043B Double Sided Foot File 1 Piece,https://www.carrefour.ke/mafken/en/feet-protection/titania-double-sided-foot-file3043b/p/71719,1265,feet-protection,Carrefour,2025-08-06
